acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-163.85,-93.09,909.63,38675.0,-13055.0,221270.0
-206.42,-106.63,918.29,52692.5,-10465.0,282712.5
-225.46,-117.49,922.32,69475.0,-14857.5,328842.5
-220.7,-123.46,922.56,81760.0,-10237.5,352975.0
-197.64,-125.17,919.88,81165.0,11147.5,358680.0
-163.36,-123.71,915.24,73045.0,33407.5,354707.5
-121.88,-119.68,909.63,64330.0,41457.5,350157.5
-63.68,-109.56,905.97,64470.0,29207.5,338345.0
30.62,-82.47,903.04,71470.0,19005.0,289310.0
162.14,-30.99,892.06,60077.5,39602.5,189297.5
293.78,31.84,867.18,15750.0,54740.0,64347.5
389.67,87.84,844.48,-35752.5,18445.0,-29680.0
458.23,132.13,841.56,-39707.5,-33057.5,-76615.0
526.31,170.43,850.34,-16292.5,-37765.0,-111125.0
596.58,206.18,854.73,-8925.0,-1680.0,-166337.5
654.9,233.63,846.92,-26320.0,30415.0,-230020.0
692.72,247.54,830.33,-47005.0,30135.0,-283010.0
709.31,248.39,814.11,-53217.5,-1785.0,-318045.0
710.41,240.46,804.1,-44152.5,-38062.5,-340270.0
697.6,223.38,796.9,-41195.0,-48580.0,-361217.5
664.05,194.47,791.29,-56087.5,-43365.0,-369967.5
606.83,156.65,793.0,-67130.0,-36295.0,-353937.5
530.7,114.8,804.22,-65975.0,-22120.0,-320232.5
435.91,69.78,820.94,-61040.0,-1470.0,-271792.5
322.2,22.45,839.6,-51345.0,507.5,-195527.5
199.35,-22.08,860.71,-25620.0,-18340.0,-97755.0
83.94,-60.88,882.18,5390.0,-32445.0,2502.5
-13.42,-91.99,899.14,25462.5,-34527.5,89950.0
-94.79,-116.75,910.85,31395.0,-28770.0,165270.0
-162.14,-138.84,920.37,41860.0,-31080.0,245280.0
-206.67,-156.65,929.64,63875.0,-39970.0,320985.0
-221.55,-167.87,938.18,87342.5,-33617.5,371035.0
-210.69,-176.29,943.3,95007.5,-3325.0,399035.0
-181.66,-184.95,943.18,93852.5,23660.0,420175.0
-137.01,-192.52,940.13,97842.5,26372.5,432425.0
-71.37,-193.74,937.33,106977.5,26092.5,425477.5
30.38,-179.71,938.3,107012.5,49980.0,376477.5
165.8,-142.62,935.37,111457.5,86747.5,278460.0
300.12,-84.91,913.54,93835.0,100135.0,156012.5
404.92,-20.74,881.45,51380.0,39812.5,33390.0
480.68,40.5,856.93,27072.5,-31045.0,-57942.5
542.41,90.04,842.17,4707.5,-28420.0,-100940.0
600.48,126.51,832.16,-16502.5,5582.5,-138862.5
650.26,156.89,820.94,-38605.0,43680.0,-184765.0
684.05,180.07,809.1,-54582.5,48195.0,-231822.5
703.21,193.98,797.03,-53130.0,33792.5,-271075.0
713.09,200.57,783.24,-58607.5,19162.5,-307667.5
713.09,198.01,770.67,-68372.5,6370.0,-343420.0
698.08,183.61,761.28,-80360.0,1662.5,-367780.0
666.61,157.5,756.77,-93065.0,5845.0,-379592.5
616.83,122.24,759.33,-94587.5,8872.5,-379557.5
546.32,81.25,769.09,-84857.5,4935.0,-361987.5
455.55,37.58,786.9,-69667.5,-3150.0,-316750.0
345.38,-10.0,811.3,-39795.0,-9117.5,-253050.0
219.97,-56.49,837.16,-4060.0,-19127.5,-155505.0
96.38,-93.82,859.61,15225.0,-17990.0,-52202.5
-10.98,-125.66,875.96,13055.0,4340.0,42945.0
-98.33,-152.01,886.33,8855.0,19407.5,123532.5
-166.29,-171.04,894.99,14000.0,12250.0,183645.0
-220.09,-188.25,903.78,31867.5,-1522.5,238455.0
-260.59,-206.91,911.58,62177.5,-26477.5,295015.0
-282.8,-224.72,913.9,106820.0,-49122.5,344785.0
-282.92,-236.68,906.22,128467.5,-56665.0,384055.0
